Gene,Mean Difference in -log(BH)
TLR2,-0.34171025679355216
TLR3,-0.1510025832471078
TLR4,-0.3764944157939109
TLR5,-0.09951478429082447
TLR7,-0.2585546164033702
TLR8,-0.2585546164033702
TLR9,-0.09951478429082447
TM6SF2,-0.7241589630474792
TM7SF2,-0.7186984253567977
TMEM165,-0.21132595518782496
TMEM182,-0.7241589630474792
TMPRSS4,-0.7241589630474792
TMPRSS6,-0.600880662648489
TNC,-0.7241589630474792
TNF,-0.3435591366399233
TNFRSF10A,-0.2275574013320193
TNFRSF11A,-0.024538863437767216
TNFRSF11B,-0.6144057900837434
TNFRSF12A,-0.6428356024927557
TNFRSF13B,-0.09951478429082447
TNFRSF13C,-0.09951478429082447
TNFRSF14,-0.7241589630474792
TNFRSF1A,-0.3585219220899491
TNFRSF1B,-0.3976695832296136
TNFRSF25,-0.08408153870294933
TNFRSF4,-0.7241589630474792
TNFRSF8,-0.024538863437767216
TNFSF11,-0.6096428544962943
TNFSF12,-0.024538863437767216
TNFSF13,-0.7241589630474792
TNFSF4,-0.3976695832296136
TNIP1,-0.2585546164033702
TNIP3,-0.2585546164033702
TNNI3,-0.7241589630474792
TNNI3K,-0.7241589630474792
TNNT2,-0.7241589630474792
TOLLIP,-0.2585546164033702
TP53,-0.35543093745793214
TPD52,-0.7241589630474792
TPI1,-0.600880662648489
TPO,-0.2275574013320193
TRAF1,-0.024538863437767216
TRAF6,-0.2585546164033702
TREM1,-0.3703389711921722
TREML1,-0.2585546164033702
TREX1,-0.3035302029671116
TRH,-0.3034492896799361
TRIB1,-0.7241589630474792
TRIB3,-0.7241589630474792
TRIM2,-0.600880662648489
TRIM69,-0.09951478429082447
TRK-CTT1-2,-0.7241589630474792
TRNE,-0.83370462769801
TRNF,-0.35322613379276624
TRNH,-0.35322613379276624
TRNK,-0.83370462769801
TRNL1,-0.4218659186363725
TRNN,-0.83370462769801
TRNQ,-0.35322613379276624
TRNS1,-0.4218659186363725
TRNS2,-0.35322613379276624
TRNW,-0.35322613379276624
TRPC3,-0.7241589630474792
TRPC4,-0.7241589630474792
TRPC6,-0.83370462769801
TRPM4,-0.2585546164033702
TRPV1,-0.2757806966405797
TRPV4,-0.600880662648489
TRPV5,-0.2585546164033702
TSLP,-0.024538863437767216
TSPAN10,-0.7241589630474792
TSPO,-0.7241589630474792
TTF1,-0.024538863437767216
TTLL6,-0.7241589630474792
TTPA,-0.7241589630474792
TTR,-0.600880662648489
TUBB,-0.2616585861011098
TUBGCP2,-0.7241589630474792
TWIST1,0.34378280057691296
TXN,-0.5476047861028334
TXN2,-0.7226370087215657
TXNIP,-0.3034492896799361
TXNRD1,-0.7241589630474792
TXNRD2,-0.7241589630474792
TXNRD3,-0.7241589630474792
TYMP,-0.600880662648489
TYMS,-0.36313231494699516
UBA52P6,-0.7241589630474792
UBAC1,-0.5881860122576066
UBE2T,-0.21132595518782496
UBR1,-0.35322613379276624
UCHL1,-0.600880662648489
UCN3,-0.024538863437767216
UCP1,-0.3034492896799361
UCP2,-0.5881860122576066
UGT1A1,-0.5881860122576066
UGT1A7,-0.35322613379276624
UROD,-0.2585546164033702
UROS,-0.21132595518782496
USB1,-0.21132595518782496
USF1,-0.3034492896799361
USP14,-0.35322613379276624
USP7,-0.7241589630474792
UTS2,-0.7241589630474792
UTS2R,-0.7241589630474792
VAMP8,-0.7241589630474792
VASP,-0.024538863437767216
VCAM1,-0.3660805758894655
VCAN,-0.7241589630474792
VCP,-0.024538863437767216
VDAC2,-0.7241589630474792
VDR,-0.37258327773635663
VEGFA,-0.34120566075069175
VEGFB,-0.7241589630474792
VGF,-0.11378164600453868
VHL,-0.83370462769801
VIM,-0.06499159402897571
VIM2P,-0.024538863437767216
VIP,-0.07304062489163274
VKORC1,-0.31343892573320203
VLDLR,-0.27495843933134617
VMP1,-0.35322613379276624
VPS13A,-0.600880662648489
VPS45,-0.21132595518782496
VPS51,-0.7241589630474792
VTN,-0.83370462769801
VWF,-0.5088407124272505
WARS,-0.7241589630474792
WARS2,-0.7241589630474792
WAS,-0.21132595518782496
WDR1,-0.618018995550564
WDR12,-0.7241589630474792
WDR19,-0.83370462769801
WDR26,0.34378280057691296
WDR73,-0.83370462769801
WFS1,-0.21132595518782496
WIPF1,-0.21132595518782496
WNK1,-0.2686230295282266
WNK2,-0.35322613379276624
WNT4,-0.024538863437767216
WNT5A,-0.2585546164033702
WRAP53,-0.21132595518782496
WRN,-0.7241589630474792
XDH,-0.2733778315207197
XIAP,-0.21132595518782496
XK,-0.600880662648489
XPR1,-0.07073352053724387
XRCC1,-0.7241589630474792
XRCC2,-0.21132595518782496
YAP1,-0.7241589630474792
YARS,-0.600880662648489
YBX1,-0.7241589630474792
YTHDF3,-0.7241589630474792
YWHAZ,-0.5881860122576066
YY1AP1,-0.7241589630474792
ZAP70,-0.024538863437767216
ZBTB17,-0.600880662648489
ZBTB24,-0.024538863437767216
ZC3H12A,-0.024538863437767216
ZC3HC1,-0.7241589630474792
ZFPM1,-0.21132595518782496
ZMPSTE24,-0.3034492896799361
ZNF202,-0.7241589630474792
ZNF536,-0.7241589630474792
ZNF627,-0.7241589630474792
ZNHIT3,-0.2616585861011098
ZPR1,-0.3034492896799361
ZRANB3,-0.6313298223058947
