Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
NPHS1,3.0,0.0,Proteinuria,18.0,0.0,-3.0,-18.0
NPHS1,11.0,0.0,Hyperlipidemia,18.0,0.0,-11.0,-18.0
NPHS1,4.0,0.0,Edema,18.0,0.0,-4.0,-18.0
NPW,60.0,0.0,Pneumonia,60.0,0.0,-60.0,-60.0
NPY,8.0,0.0,Hyperlipidemia,59.0,54.0,-8.0,-5.0
NPY,1.0,1.0,Cerebral Infarction,59.0,54.0,0.0,-5.0
NPY,50.0,53.0,Myocardial Infarction,59.0,54.0,3.0,-5.0
NR1I2,1.0,2.0,Myocardial Infarction,1.0,7.0,1.0,6.0
NR1I2,0.0,2.0,Hyperlipidemia,1.0,7.0,2.0,6.0
NR1I2,0.0,1.0,Pneumonia,1.0,7.0,1.0,6.0
NR1I2,0.0,1.0,Thrombocytopenia,1.0,7.0,1.0,6.0
NR1I2,0.0,1.0,Sepsis,1.0,7.0,1.0,6.0
NR3C1,1.0,0.0,Myocardial Infarction,3.0,0.0,-1.0,-3.0
NR3C1,1.0,0.0,Pneumonia,3.0,0.0,-1.0,-3.0
NR3C1,1.0,0.0,Sepsis,3.0,0.0,-1.0,-3.0
NRAS,13.0,11.0,Thrombocytopenia,14.0,11.0,-2.0,-3.0
NRAS,1.0,0.0,Edema,14.0,11.0,-1.0,-3.0
NRG1,3.0,3.0,Gastric ulcer,8.0,9.0,0.0,1.0
NRG1,2.0,3.0,Myocardial Infarction,8.0,9.0,1.0,1.0
NRG1,3.0,3.0,Pulmonary Edema,8.0,9.0,0.0,1.0
NTRK2,1.0,1.0,Myocardial Infarction,1.0,1.0,0.0,0.0
NTS,9.0,7.0,Sepsis,9.0,7.0,-2.0,-2.0
OCRL,4.0,4.0,Thrombocytopenia,14.0,5.0,0.0,-9.0
OCRL,9.0,0.0,Edema,14.0,5.0,-9.0,-9.0
OCRL,1.0,1.0,Proteinuria,14.0,5.0,0.0,-9.0
OPRD1,50.0,12.0,Myocardial Infarction,50.0,12.0,-38.0,-38.0
OPRK1,51.0,55.0,Myocardial Infarction,51.0,55.0,4.0,4.0
OXT,14.0,15.0,Edema,32.0,32.0,1.0,0.0
OXT,18.0,17.0,Gastric ulcer,32.0,32.0,-1.0,0.0
OXTR,18.0,0.0,Gastric ulcer,18.0,0.0,-18.0,-18.0
P2RY1,11.0,0.0,Sepsis,11.0,0.0,-11.0,-11.0
P2RY11,52.0,0.0,Myocardial Infarction,52.0,0.0,-52.0,-52.0
P2RY12,51.0,3.0,Myocardial Infarction,53.0,6.0,-48.0,-47.0
P2RY12,2.0,3.0,Hemorrhage,53.0,6.0,1.0,-47.0
P2RY2,11.0,0.0,Sepsis,60.0,47.0,-11.0,-13.0
P2RY2,1.0,1.0,Cerebral Infarction,60.0,47.0,0.0,-13.0
P2RY2,48.0,46.0,Myocardial Infarction,60.0,47.0,-2.0,-13.0
PAK2,2.0,2.0,Proteinuria,2.0,2.0,0.0,0.0
PALB2,4.0,4.0,Thrombocytopenia,4.0,4.0,0.0,0.0
PARP1,0.0,1.0,Sepsis,0.0,1.0,1.0,1.0
PCCA,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
PCCB,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
PDE4B,5.0,0.0,Tardive Dyskinesia,5.0,0.0,-5.0,-5.0
PDGFA,3.0,2.0,Gastric ulcer,9.0,7.0,-1.0,-2.0
PDGFA,4.0,3.0,Pancreatitis,9.0,7.0,-1.0,-2.0
PDGFA,2.0,2.0,Myocardial Infarction,9.0,7.0,0.0,-2.0
PDGFB,14.0,13.0,Thrombocytopenia,18.0,13.0,-1.0,-5.0
PDGFB,4.0,0.0,Pancreatitis,18.0,13.0,-4.0,-5.0
PDGFRA,3.0,0.0,Gastric ulcer,3.0,12.0,-3.0,9.0
PDGFRA,0.0,12.0,Thrombocytopenia,3.0,12.0,12.0,9.0
PDGFRB,3.0,0.0,Gastric ulcer,17.0,12.0,-3.0,-5.0
PDGFRB,14.0,12.0,Thrombocytopenia,17.0,12.0,-2.0,-5.0
PECAM1,4.0,0.0,Thrombocytopenia,4.0,0.0,-4.0,-4.0
PF4,60.0,58.0,Pneumonia,61.0,59.0,-2.0,-2.0
PF4,1.0,1.0,Thrombocytopenia,61.0,59.0,0.0,-2.0
PIK3CA,0.0,3.0,Pneumonia,6.0,9.0,3.0,3.0
PIK3CA,1.0,0.0,Peripheral Neuropathy,6.0,9.0,-1.0,3.0
PIK3CA,1.0,1.0,Cerebral Infarction,6.0,9.0,0.0,3.0
PIK3CA,2.0,2.0,Sepsis,6.0,9.0,0.0,3.0
PIK3CA,2.0,3.0,Myocardial Infarction,6.0,9.0,1.0,3.0
PIK3CB,2.0,1.0,Sepsis,6.0,7.0,-1.0,1.0
PIK3CB,0.0,2.0,Pneumonia,6.0,7.0,2.0,1.0
PIK3CB,3.0,3.0,Myocardial Infarction,6.0,7.0,0.0,1.0
PIK3CB,1.0,1.0,Cerebral Infarction,6.0,7.0,0.0,1.0
PIK3CD,0.0,1.0,Myocardial Infarction,2.0,3.0,1.0,1.0
PIK3CD,0.0,1.0,Pneumonia,2.0,3.0,1.0,1.0
PIK3CD,2.0,1.0,Sepsis,2.0,3.0,-1.0,1.0
PIK3R1,3.0,0.0,Sepsis,3.0,0.0,-3.0,-3.0
PLA2G1B,1.0,0.0,Sepsis,1.0,0.0,-1.0,-1.0
PLA2G4A,1.0,1.0,Pneumonia,1.0,1.0,0.0,0.0
PLAT,1.0,0.0,Gastric ulcer,15.0,14.0,-1.0,-1.0
PLAT,2.0,2.0,Myocardial Infarction,15.0,14.0,0.0,-1.0
PLAT,2.0,2.0,Deep Vein Thrombosis,15.0,14.0,0.0,-1.0
PLAT,2.0,2.0,Sepsis,15.0,14.0,0.0,-1.0
PLAT,3.0,3.0,Cerebral Infarction,15.0,14.0,0.0,-1.0
PLAT,1.0,1.0,Pneumonia,15.0,14.0,0.0,-1.0
PLAT,4.0,4.0,Hemorrhage,15.0,14.0,0.0,-1.0
PLAU,4.0,0.0,Hemorrhage,10.0,0.0,-4.0,-10.0
PLAU,2.0,0.0,Myocardial Infarction,10.0,0.0,-2.0,-10.0
PLAU,1.0,0.0,Pneumonia,10.0,0.0,-1.0,-10.0
PLAU,3.0,0.0,Cerebral Infarction,10.0,0.0,-3.0,-10.0
PLAUR,1.0,1.0,Pancreatitis,3.0,4.0,0.0,1.0
PLAUR,0.0,1.0,Sepsis,3.0,4.0,1.0,1.0
PLAUR,2.0,2.0,Myocardial Infarction,3.0,4.0,0.0,1.0
PLG,2.0,2.0,Deep Vein Thrombosis,10.0,10.0,0.0,0.0
PLG,3.0,3.0,Cerebral Infarction,10.0,10.0,0.0,0.0
PLG,2.0,2.0,Myocardial Infarction,10.0,10.0,0.0,0.0
PLG,1.0,1.0,Pneumonia,10.0,10.0,0.0,0.0
PLG,2.0,2.0,Sepsis,10.0,10.0,0.0,0.0
PNOC,24.0,23.0,Sepsis,24.0,23.0,-1.0,-1.0
POMC,60.0,60.0,Pneumonia,105.0,99.0,0.0,-6.0
POMC,27.0,24.0,Sepsis,105.0,99.0,-3.0,-6.0
POMC,0.0,1.0,Proteinuria,105.0,99.0,1.0,-6.0
POMC,2.0,3.0,Hemorrhage,105.0,99.0,1.0,-6.0
POMC,16.0,11.0,Edema,105.0,99.0,-5.0,-6.0
PPARA,0.0,1.0,Myocardial Infarction,0.0,1.0,1.0,1.0
PPARG,0.0,1.0,Myocardial Infarction,2.0,4.0,1.0,2.0
PPARG,1.0,1.0,Pneumonia,2.0,4.0,0.0,2.0
PPARG,1.0,1.0,Sepsis,2.0,4.0,0.0,2.0
PPARG,0.0,1.0,Pancreatitis,2.0,4.0,1.0,2.0
PPBP,0.0,17.0,Hyperlipidemia,0.0,17.0,17.0,17.0
PPY,11.0,11.0,Pancreatitis,11.0,11.0,0.0,0.0
PSPN,3.0,0.0,Pancreatitis,4.0,1.0,-3.0,-3.0
PSPN,1.0,1.0,Cerebral Infarction,4.0,1.0,0.0,-3.0
PTAFR,35.0,0.0,Pneumonia,35.0,0.0,-35.0,-35.0
PTGDR,1.0,0.0,Cerebral Infarction,1.0,0.0,-1.0,-1.0
PTGDR2,60.0,3.0,Pneumonia,60.0,3.0,-57.0,-57.0
PTGER1,1.0,0.0,Cerebral Infarction,1.0,0.0,-1.0,-1.0
PTGER2,28.0,0.0,Myocardial Infarction,28.0,0.0,-28.0,-28.0
PTGER3,10.0,0.0,Edema,10.0,0.0,-10.0,-10.0
PTGS1,2.0,2.0,Pneumonia,14.0,14.0,0.0,0.0
PTGS1,9.0,9.0,Myocardial Infarction,14.0,14.0,0.0,0.0
PTGS1,3.0,3.0,Gastric ulcer,14.0,14.0,0.0,0.0
PTGS2,3.0,3.0,Pneumonia,20.0,20.0,0.0,0.0
PTGS2,2.0,2.0,Sepsis,20.0,20.0,0.0,0.0
PTGS2,1.0,1.0,Pulmonary Edema,20.0,20.0,0.0,0.0
PTGS2,5.0,5.0,Pancreatitis,20.0,20.0,0.0,0.0
PTGS2,1.0,1.0,Proteinuria,20.0,20.0,0.0,0.0
PTGS2,2.0,2.0,Gastric ulcer,20.0,20.0,0.0,0.0
PTGS2,5.0,5.0,Myocardial Infarction,20.0,20.0,0.0,0.0
PTGS2,1.0,1.0,Edema,20.0,20.0,0.0,0.0
PTH,4.0,4.0,Hyperlipidemia,4.0,4.0,0.0,0.0
PTH1R,16.0,0.0,Edema,16.0,0.0,-16.0,-16.0
PTHLH,9.0,9.0,Pancreatitis,9.0,25.0,0.0,16.0
PTHLH,0.0,16.0,Edema,9.0,25.0,16.0,16.0
PTK2B,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
PTPN11,17.0,0.0,Thrombocytopenia,20.0,1.0,-17.0,-19.0
PTPN11,1.0,0.0,Edema,20.0,1.0,-1.0,-19.0
PTPN11,2.0,0.0,Myocardial Infarction,20.0,1.0,-2.0,-19.0
PTPN11,0.0,1.0,Hemorrhage,20.0,1.0,1.0,-19.0
PTPN22,1.0,0.0,Pancreatitis,4.0,0.0,-1.0,-4.0
PTPN22,3.0,0.0,Thrombocytopenia,4.0,0.0,-3.0,-4.0
PTPN6,0.0,1.0,Pneumonia,0.0,1.0,1.0,1.0
PTPRA,0.0,1.0,Hyperlipidemia,0.0,2.0,1.0,2.0
PTPRA,0.0,1.0,Myocardial Infarction,0.0,2.0,1.0,2.0
RAD51,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
RAD51C,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
RAF1,1.0,0.0,Myocardial Infarction,1.0,0.0,-1.0,-1.0
RAMP1,28.0,26.0,Myocardial Infarction,29.0,27.0,-2.0,-2.0
RAMP1,1.0,1.0,Cerebral Infarction,29.0,27.0,0.0,-2.0
RAMP2,1.0,1.0,Cerebral Infarction,1.0,1.0,0.0,0.0
RAP1B,1.0,1.0,Pneumonia,1.0,1.0,0.0,0.0
RASGRP1,0.0,2.0,Thrombocytopenia,0.0,2.0,2.0,2.0
RELA,1.0,1.0,Sepsis,1.0,1.0,0.0,0.0
REN,1.0,0.0,Proteinuria,3.0,0.0,-1.0,-3.0
REN,1.0,0.0,Myocardial Infarction,3.0,0.0,-1.0,-3.0
REN,1.0,0.0,Gastric ulcer,3.0,0.0,-1.0,-3.0
RET,1.0,1.0,Proteinuria,2.0,2.0,0.0,0.0
RET,1.0,1.0,Peripheral Neuropathy,2.0,2.0,0.0,0.0
RFC2,1.0,0.0,Edema,1.0,0.0,-1.0,-1.0
RHOA,0.0,1.0,Myocardial Infarction,2.0,1.0,1.0,-1.0
RHOA,2.0,0.0,Proteinuria,2.0,1.0,-2.0,-1.0
RIPK1,3.0,5.0,Myocardial Infarction,3.0,5.0,2.0,2.0
RIT1,1.0,0.0,Edema,1.0,0.0,-1.0,-1.0
RLN2,28.0,26.0,Myocardial Infarction,28.0,26.0,-2.0,-2.0
ROCK1,1.0,0.0,Pneumonia,2.0,0.0,-1.0,-2.0
ROCK1,1.0,0.0,Pulmonary Edema,2.0,0.0,-1.0,-2.0
RYR1,1.0,0.0,Edema,1.0,0.0,-1.0,-1.0
S1PR1,0.0,3.0,Pneumonia,0.0,3.0,3.0,3.0
S1PR3,24.0,2.0,Sepsis,24.0,2.0,-22.0,-22.0
SAA1,8.0,9.0,Hyperlipidemia,35.0,33.0,1.0,-2.0
SAA1,27.0,23.0,Sepsis,35.0,33.0,-4.0,-2.0
SAA1,0.0,1.0,Proteinuria,35.0,33.0,1.0,-2.0
SCARB2,1.0,1.0,Proteinuria,14.0,5.0,0.0,-9.0
SCARB2,9.0,0.0,Edema,14.0,5.0,-9.0,-9.0
SCARB2,4.0,4.0,Thrombocytopenia,14.0,5.0,0.0,-9.0
SCN5A,23.0,1.0,Myocardial Infarction,23.0,1.0,-22.0,-22.0
SCT,9.0,9.0,Pancreatitis,9.0,9.0,0.0,0.0
SELP,1.0,0.0,Myocardial Infarction,2.0,0.0,-1.0,-2.0
SELP,1.0,0.0,Hyperlipidemia,2.0,0.0,-1.0,-2.0
SERPINB2,1.0,0.0,Myocardial Infarction,1.0,0.0,-1.0,-1.0
SERPINC1,2.0,2.0,Myocardial Infarction,2.0,4.0,0.0,2.0
SERPINC1,0.0,2.0,Hyperlipidemia,2.0,4.0,2.0,2.0
SERPINE1,2.0,2.0,Myocardial Infarction,8.0,7.0,0.0,-1.0
SERPINE1,1.0,0.0,Pancreatitis,8.0,7.0,-1.0,-1.0
SERPINE1,1.0,1.0,Deep Vein Thrombosis,8.0,7.0,0.0,-1.0
SERPINE1,1.0,1.0,Sepsis,8.0,7.0,0.0,-1.0
SERPINE1,3.0,3.0,Cerebral Infarction,8.0,7.0,0.0,-1.0
SERPING1,23.0,0.0,Myocardial Infarction,44.0,0.0,-23.0,-44.0
SERPING1,7.0,0.0,Sepsis,44.0,0.0,-7.0,-44.0
SERPING1,14.0,0.0,Edema,44.0,0.0,-14.0,-44.0
SF3B1,0.0,1.0,Thrombocytopenia,0.0,1.0,1.0,1.0
SHANK3,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SHC1,3.0,4.0,Hyperlipidemia,3.0,4.0,1.0,1.0
SLC10A1,1.0,0.0,Hyperlipidemia,1.0,0.0,-1.0,-1.0
SLC18A2,0.0,1.0,Tardive Dyskinesia,0.0,1.0,1.0,1.0
SLC22A1,0.0,2.0,Thrombocytopenia,0.0,2.0,2.0,2.0
SLC25A13,14.0,0.0,Edema,40.0,0.0,-14.0,-40.0
SLC25A13,12.0,0.0,Pancreatitis,40.0,0.0,-12.0,-40.0
SLC25A13,14.0,0.0,Hyperlipidemia,40.0,0.0,-14.0,-40.0
SLC6A3,3.0,4.0,Tardive Dyskinesia,6.0,8.0,1.0,2.0
SLC6A3,3.0,4.0,Delirium,6.0,8.0,1.0,2.0
SLC6A4,12.0,14.0,Myocardial Infarction,19.0,14.0,2.0,-5.0
SLC6A4,7.0,0.0,Tardive Dyskinesia,19.0,14.0,-7.0,-5.0
SLCO1B1,2.0,2.0,Myocardial Infarction,4.0,5.0,0.0,1.0
SLCO1B1,2.0,3.0,Hyperlipidemia,4.0,5.0,1.0,1.0
SLCO1B3,1.0,1.0,Pancreatitis,1.0,1.0,0.0,0.0
SOCS1,1.0,0.0,Sepsis,1.0,0.0,-1.0,-1.0
SOCS3,1.0,0.0,Sepsis,2.0,0.0,-1.0,-2.0
SOCS3,1.0,0.0,Pneumonia,2.0,0.0,-1.0,-2.0
SOD1,1.0,1.0,Pancreatitis,1.0,1.0,0.0,0.0
SOS1,1.0,0.0,Cerebral Infarction,8.0,0.0,-1.0,-8.0
SOS1,1.0,0.0,Edema,8.0,0.0,-1.0,-8.0
SOS1,3.0,0.0,Gastric ulcer,8.0,0.0,-3.0,-8.0
SOS1,3.0,0.0,Myocardial Infarction,8.0,0.0,-3.0,-8.0
SPTBN4,0.0,1.0,Myocardial Infarction,0.0,1.0,1.0,1.0
SPTBN5,0.0,1.0,Myocardial Infarction,0.0,1.0,1.0,1.0
SRC,15.0,10.0,Thrombocytopenia,15.0,10.0,-5.0,-5.0
SRSF2,0.0,1.0,Thrombocytopenia,0.0,1.0,1.0,1.0
SST,11.0,11.0,Pancreatitis,49.0,49.0,0.0,0.0
SST,14.0,15.0,Gastric ulcer,49.0,49.0,1.0,0.0
SST,24.0,23.0,Sepsis,49.0,49.0,-1.0,0.0
SSTR1,0.0,24.0,Sepsis,0.0,24.0,24.0,24.0
STAT1,10.0,2.0,Thrombocytopenia,11.0,2.0,-8.0,-9.0
STAT1,1.0,0.0,Sepsis,11.0,2.0,-1.0,-9.0
STAT2,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
STAT3,1.0,1.0,Sepsis,2.0,2.0,0.0,0.0
STAT3,1.0,1.0,Pneumonia,2.0,2.0,0.0,0.0
SYK,3.0,3.0,Pneumonia,3.0,3.0,0.0,0.0
SYT1,6.0,5.0,Sepsis,6.0,5.0,-1.0,-1.0
TAB2,0.0,3.0,Myocardial Infarction,0.0,3.0,3.0,3.0
TAB3,1.0,2.0,Sepsis,1.0,2.0,1.0,1.0
TAC1,34.0,0.0,Pneumonia,48.0,15.0,-34.0,-33.0
TAC1,14.0,15.0,Edema,48.0,15.0,1.0,-33.0
TACR1,8.0,0.0,Pancreatitis,8.0,0.0,-8.0,-8.0
TAS2R50,51.0,55.0,Myocardial Infarction,51.0,55.0,4.0,4.0
TBXA2R,1.0,1.0,Cerebral Infarction,21.0,19.0,0.0,-2.0
TBXA2R,20.0,18.0,Myocardial Infarction,21.0,19.0,-2.0,-2.0
TEK,1.0,1.0,Myocardial Infarction,2.0,2.0,0.0,0.0
TEK,1.0,0.0,Gastric ulcer,2.0,2.0,-1.0,0.0
TEK,0.0,1.0,Pneumonia,2.0,2.0,1.0,0.0
TF,7.0,7.0,Pancreatitis,26.0,7.0,0.0,-19.0
TF,19.0,0.0,Myocardial Infarction,26.0,7.0,-19.0,-19.0
TFRC,4.0,0.0,Thrombocytopenia,10.0,0.0,-4.0,-10.0
TFRC,6.0,0.0,Sepsis,10.0,0.0,-6.0,-10.0
TICAM1,0.0,1.0,Sepsis,0.0,1.0,1.0,1.0
TIMP2,1.0,0.0,Myocardial Infarction,1.0,0.0,-1.0,-1.0
TLR3,1.0,1.0,Pancreatitis,1.0,2.0,0.0,1.0
TLR3,0.0,1.0,Sepsis,1.0,2.0,1.0,1.0
TLR4,1.0,2.0,Myocardial Infarction,2.0,3.0,1.0,1.0
TLR4,1.0,1.0,Pancreatitis,2.0,3.0,0.0,1.0
TMEM126B,1.0,0.0,Edema,1.0,0.0,-1.0,-1.0
TNF,2.0,2.0,Myocardial Infarction,10.0,10.0,0.0,0.0
TNF,1.0,1.0,Sepsis,10.0,10.0,0.0,0.0
TNF,1.0,1.0,Pulmonary Edema,10.0,10.0,0.0,0.0
TNF,1.0,1.0,Pneumonia,10.0,10.0,0.0,0.0
TNF,2.0,2.0,Gastric ulcer,10.0,10.0,0.0,0.0
TNF,1.0,1.0,Pancreatitis,10.0,10.0,0.0,0.0
TNF,2.0,2.0,Edema,10.0,10.0,0.0,0.0
TNFRSF1A,1.0,0.0,Pneumonia,6.0,0.0,-1.0,-6.0
TNFRSF1A,2.0,0.0,Edema,6.0,0.0,-2.0,-6.0
TNFRSF1A,1.0,0.0,Sepsis,6.0,0.0,-1.0,-6.0
TNFRSF1A,2.0,0.0,Myocardial Infarction,6.0,0.0,-2.0,-6.0
TP53,0.0,1.0,Thrombocytopenia,17.0,3.0,1.0,-14.0
TP53,6.0,1.0,Pancreatitis,17.0,3.0,-5.0,-14.0
TP53,5.0,0.0,Myocardial Infarction,17.0,3.0,-5.0,-14.0
TP53,3.0,0.0,Pneumonia,17.0,3.0,-3.0,-14.0
TP53,3.0,1.0,Gastric ulcer,17.0,3.0,-2.0,-14.0
TPMT,0.0,1.0,Thrombocytopenia,0.0,1.0,1.0,1.0
TRAF6,1.0,2.0,Sepsis,1.0,2.0,1.0,1.0
TRH,4.0,5.0,Hyperlipidemia,4.0,5.0,1.0,1.0
TRIP10,15.0,0.0,Pneumonia,15.0,0.0,-15.0,-15.0
TSHR,0.0,26.0,Myocardial Infarction,0.0,26.0,26.0,26.0
TTN,2.0,0.0,Sepsis,2.0,23.0,-2.0,21.0
TTN,0.0,23.0,Myocardial Infarction,2.0,23.0,23.0,21.0
TTR,0.0,1.0,Myocardial Infarction,0.0,1.0,1.0,1.0
TXNRD2,0.0,1.0,Myocardial Infarction,0.0,1.0,1.0,1.0
TYK2,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
UGT1A1,1.0,0.0,Sepsis,6.0,0.0,-1.0,-6.0
UGT1A1,5.0,0.0,Myocardial Infarction,6.0,0.0,-5.0,-6.0
UTS2,47.0,46.0,Myocardial Infarction,47.0,46.0,-1.0,-1.0
UTS2B,0.0,46.0,Myocardial Infarction,0.0,46.0,46.0,46.0
UTS2R,48.0,46.0,Myocardial Infarction,48.0,46.0,-2.0,-2.0
VAMP8,19.0,16.0,Myocardial Infarction,19.0,16.0,-3.0,-3.0
VEGFA,2.0,2.0,Pancreatitis,5.0,5.0,0.0,0.0
VEGFA,1.0,1.0,Hemorrhage,5.0,5.0,0.0,0.0
VEGFA,1.0,1.0,Edema,5.0,5.0,0.0,0.0
VEGFA,1.0,1.0,Proteinuria,5.0,5.0,0.0,0.0
VIM,1.0,0.0,Pneumonia,1.0,0.0,-1.0,-1.0
VIP,16.0,16.0,Edema,44.0,42.0,0.0,-2.0
VIP,28.0,26.0,Pneumonia,44.0,42.0,-2.0,-2.0
VWF,5.0,5.0,Hemorrhage,18.0,19.0,0.0,1.0
VWF,2.0,2.0,Myocardial Infarction,18.0,19.0,0.0,1.0
VWF,1.0,1.0,Deep Vein Thrombosis,18.0,19.0,0.0,1.0
VWF,1.0,1.0,Sepsis,18.0,19.0,0.0,1.0
VWF,0.0,1.0,Pulmonary Edema,18.0,19.0,1.0,1.0
VWF,3.0,3.0,Cerebral Infarction,18.0,19.0,0.0,1.0
VWF,6.0,6.0,Thrombocytopenia,18.0,19.0,0.0,1.0
WNT5A,0.0,16.0,Myocardial Infarction,6.0,21.0,16.0,15.0
WNT5A,6.0,5.0,Sepsis,6.0,21.0,-1.0,15.0
XDH,2.0,2.0,Pancreatitis,3.0,3.0,0.0,0.0
XDH,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
XRCC2,1.0,0.0,Thrombocytopenia,1.0,0.0,-1.0,-1.0
ZAP70,1.0,1.0,Pneumonia,1.0,1.0,0.0,0.0
