Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
IL23A,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
IL23A,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
IL23R,18.0,0.0,Edema,123.0,80.0,-18.0,-43.0
IL23R,80.0,80.0,Myocardial Infarction,123.0,80.0,0.0,-43.0
IL23R,24.0,0.0,Pancreatitis,123.0,80.0,-24.0,-43.0
IL23R,1.0,0.0,Peripheral Neuropathy,123.0,80.0,-1.0,-43.0
IL25,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
IL27,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
IL27,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
IL27RA,70.0,0.0,Pneumonia,70.0,0.0,-70.0,-70.0
IL2RA,0.0,23.0,Thrombocytopenia,75.0,154.0,23.0,79.0
IL2RA,18.0,0.0,Edema,75.0,154.0,-18.0,79.0
IL2RA,24.0,24.0,Pancreatitis,75.0,154.0,0.0,79.0
IL2RA,0.0,3.0,Pulmonary Edema,75.0,154.0,3.0,79.0
IL2RA,0.0,1.0,Peripheral Neuropathy,75.0,154.0,1.0,79.0
IL2RA,33.0,33.0,Sepsis,75.0,154.0,0.0,79.0
IL2RA,0.0,70.0,Pneumonia,75.0,154.0,70.0,79.0
IL2RB,18.0,0.0,Edema,88.0,70.0,-18.0,-18.0
IL2RB,70.0,70.0,Pneumonia,88.0,70.0,0.0,-18.0
IL2RG,18.0,18.0,Edema,121.0,88.0,0.0,-33.0
IL2RG,70.0,70.0,Pneumonia,121.0,88.0,0.0,-33.0
IL2RG,33.0,0.0,Sepsis,121.0,88.0,-33.0,-33.0
IL3,23.0,23.0,Thrombocytopenia,24.0,23.0,0.0,-1.0
IL3,1.0,0.0,Peripheral Neuropathy,24.0,23.0,-1.0,-1.0
IL32,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
IL33,80.0,0.0,Myocardial Infarction,150.0,103.0,-80.0,-47.0
IL33,0.0,33.0,Sepsis,150.0,103.0,33.0,-47.0
IL33,70.0,70.0,Pneumonia,150.0,103.0,0.0,-47.0
IL4,5.0,5.0,Cerebral Infarction,188.0,188.0,0.0,0.0
IL4,70.0,70.0,Pneumonia,188.0,188.0,0.0,0.0
IL4,33.0,33.0,Sepsis,188.0,188.0,0.0,0.0
IL4,80.0,80.0,Myocardial Infarction,188.0,188.0,0.0,0.0
IL4R,80.0,80.0,Myocardial Infarction,113.0,80.0,0.0,-33.0
IL4R,33.0,0.0,Sepsis,113.0,80.0,-33.0,-33.0
IL5,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
IL5RA,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
IL6,5.0,5.0,Cerebral Infarction,308.0,301.0,0.0,-7.0
IL6,1.0,1.0,Peripheral Neuropathy,308.0,301.0,0.0,-7.0
IL6,0.0,23.0,Thrombocytopenia,308.0,301.0,23.0,-7.0
IL6,3.0,3.0,Pulmonary Edema,308.0,301.0,0.0,-7.0
IL6,26.0,0.0,Gastric ulcer,308.0,301.0,-26.0,-7.0
IL6,18.0,18.0,Edema,308.0,301.0,0.0,-7.0
IL6,70.0,70.0,Pneumonia,308.0,301.0,0.0,-7.0
IL6,33.0,33.0,Sepsis,308.0,301.0,0.0,-7.0
IL6,24.0,24.0,Pancreatitis,308.0,301.0,0.0,-7.0
IL6,4.0,0.0,Proteinuria,308.0,301.0,-4.0,-7.0
IL6,80.0,80.0,Myocardial Infarction,308.0,301.0,0.0,-7.0
IL6,19.0,19.0,Hyperlipidemia,308.0,301.0,0.0,-7.0
IL6,2.0,2.0,Deep Vein Thrombosis,308.0,301.0,0.0,-7.0
IL6,11.0,11.0,Delirium,308.0,301.0,0.0,-7.0
IL6,12.0,12.0,Hemorrhage,308.0,301.0,0.0,-7.0
IL6R,11.0,11.0,Delirium,91.0,91.0,0.0,0.0
IL6R,80.0,80.0,Myocardial Infarction,91.0,91.0,0.0,0.0
IL6RP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IL6ST,1.0,0.0,Peripheral Neuropathy,151.0,150.0,-1.0,-1.0
IL6ST,70.0,70.0,Pneumonia,151.0,150.0,0.0,-1.0
IL6ST,80.0,80.0,Myocardial Infarction,151.0,150.0,0.0,-1.0
IL7,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
IL7,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
IL7R,33.0,0.0,Sepsis,121.0,88.0,-33.0,-33.0
IL7R,18.0,18.0,Edema,121.0,88.0,0.0,-33.0
IL7R,70.0,70.0,Pneumonia,121.0,88.0,0.0,-33.0
IL9,0.0,80.0,Myocardial Infarction,70.0,150.0,80.0,80.0
IL9,70.0,70.0,Pneumonia,70.0,150.0,0.0,80.0
ILF2P2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ILF3,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
IMMT,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
IMPAD1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IMPG1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
INADL,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
INF2,4.0,4.0,Proteinuria,5.0,5.0,0.0,0.0
INF2,1.0,1.0,Peripheral Neuropathy,5.0,5.0,0.0,0.0
INHBA,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
INHBE,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
INMT-FAM188B,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
INPP5F,0.0,19.0,Hyperlipidemia,0.0,19.0,19.0,19.0
INPPL1,18.0,18.0,Edema,18.0,18.0,0.0,0.0
INS,26.0,0.0,Gastric ulcer,213.0,123.0,-26.0,-90.0
INS,3.0,0.0,Pulmonary Edema,213.0,123.0,-3.0,-90.0
INS,18.0,18.0,Edema,213.0,123.0,0.0,-90.0
INS,5.0,0.0,Cerebral Infarction,213.0,123.0,-5.0,-90.0
INS,80.0,80.0,Myocardial Infarction,213.0,123.0,0.0,-90.0
INS,33.0,0.0,Sepsis,213.0,123.0,-33.0,-90.0
INS,19.0,0.0,Hyperlipidemia,213.0,123.0,-19.0,-90.0
INS,24.0,24.0,Pancreatitis,213.0,123.0,0.0,-90.0
INS,1.0,1.0,Peripheral Neuropathy,213.0,123.0,0.0,-90.0
INS,4.0,0.0,Proteinuria,213.0,123.0,-4.0,-90.0
INSIG1,19.0,0.0,Hyperlipidemia,99.0,0.0,-19.0,-99.0
INSIG1,80.0,0.0,Myocardial Infarction,99.0,0.0,-80.0,-99.0
INSIG2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
INSR,4.0,4.0,Proteinuria,104.0,5.0,0.0,-99.0
INSR,19.0,0.0,Hyperlipidemia,104.0,5.0,-19.0,-99.0
INSR,80.0,0.0,Myocardial Infarction,104.0,5.0,-80.0,-99.0
INSR,1.0,1.0,Peripheral Neuropathy,104.0,5.0,0.0,-99.0
IP6K3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IPMK,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IPO7,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IPW,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
IRAK1,33.0,33.0,Sepsis,38.0,38.0,0.0,0.0
IRAK1,5.0,5.0,Cerebral Infarction,38.0,38.0,0.0,0.0
IRAK1BP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IRAK3,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
IRAK3,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
IRAK4,33.0,33.0,Sepsis,33.0,103.0,0.0,70.0
IRAK4,0.0,70.0,Pneumonia,33.0,103.0,70.0,70.0
IRF2,0.0,80.0,Myocardial Infarction,23.0,104.0,80.0,81.0
IRF2,0.0,24.0,Pancreatitis,23.0,104.0,24.0,81.0
IRF2,23.0,0.0,Thrombocytopenia,23.0,104.0,-23.0,81.0
IRF3,0.0,70.0,Pneumonia,23.0,70.0,70.0,47.0
IRF3,23.0,0.0,Thrombocytopenia,23.0,70.0,-23.0,47.0
IRF4,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
IRF5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IRF6,0.0,80.0,Myocardial Infarction,0.0,169.0,80.0,169.0
IRF6,0.0,70.0,Pneumonia,0.0,169.0,70.0,169.0
IRF6,0.0,19.0,Hyperlipidemia,0.0,169.0,19.0,169.0
IRF7,0.0,70.0,Pneumonia,23.0,93.0,70.0,70.0
IRF7,23.0,23.0,Thrombocytopenia,23.0,93.0,0.0,70.0
IRF9,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
IRG1,80.0,0.0,Myocardial Infarction,99.0,0.0,-80.0,-99.0
IRG1,19.0,0.0,Hyperlipidemia,99.0,0.0,-19.0,-99.0
IRGM,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
IRS1,19.0,19.0,Hyperlipidemia,52.0,19.0,0.0,-33.0
IRS1,33.0,0.0,Sepsis,52.0,19.0,-33.0,-33.0
IRX1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ISCA1P3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ISG20,33.0,33.0,Sepsis,33.0,106.0,0.0,73.0
ISG20,0.0,70.0,Pneumonia,33.0,106.0,70.0,73.0
ISG20,0.0,3.0,Pulmonary Edema,33.0,106.0,3.0,73.0
ISM1-AS1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ISX,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ISYNA1,33.0,33.0,Sepsis,38.0,38.0,0.0,0.0
ISYNA1,5.0,5.0,Cerebral Infarction,38.0,38.0,0.0,0.0
ITCH,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
ITGA1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ITGA2,2.0,0.0,Deep Vein Thrombosis,117.0,103.0,-2.0,-14.0
ITGA2,12.0,0.0,Hemorrhage,117.0,103.0,-12.0,-14.0
ITGA2,23.0,23.0,Thrombocytopenia,117.0,103.0,0.0,-14.0
ITGA2,80.0,80.0,Myocardial Infarction,117.0,103.0,0.0,-14.0
ITGA2B,23.0,23.0,Thrombocytopenia,103.0,103.0,0.0,0.0
ITGA2B,80.0,80.0,Myocardial Infarction,103.0,103.0,0.0,0.0
ITGA3,33.0,33.0,Sepsis,117.0,117.0,0.0,0.0
ITGA3,80.0,80.0,Myocardial Infarction,117.0,117.0,0.0,0.0
ITGA3,4.0,4.0,Proteinuria,117.0,117.0,0.0,0.0
ITGA4,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
ITGA5,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
ITGA6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ITGA8,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
ITGA9,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
ITGA9-AS1,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
ITGAE,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
ITGAL,26.0,0.0,Gastric ulcer,64.0,38.0,-26.0,-26.0
ITGAL,5.0,5.0,Cerebral Infarction,64.0,38.0,0.0,-26.0
ITGAL,33.0,33.0,Sepsis,64.0,38.0,0.0,-26.0
ITGAM,33.0,33.0,Sepsis,163.0,137.0,0.0,-26.0
ITGAM,26.0,0.0,Gastric ulcer,163.0,137.0,-26.0,-26.0
ITGAM,80.0,80.0,Myocardial Infarction,163.0,137.0,0.0,-26.0
ITGAM,24.0,24.0,Pancreatitis,163.0,137.0,0.0,-26.0
ITGAV,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
ITGAX,70.0,70.0,Pneumonia,96.0,70.0,0.0,-26.0
ITGAX,26.0,0.0,Gastric ulcer,96.0,70.0,-26.0,-26.0
ITGB1,80.0,80.0,Myocardial Infarction,113.0,113.0,0.0,0.0
ITGB1,33.0,33.0,Sepsis,113.0,113.0,0.0,0.0
ITGB2,24.0,24.0,Pancreatitis,127.0,150.0,0.0,23.0
ITGB2,0.0,23.0,Thrombocytopenia,127.0,150.0,23.0,23.0
ITGB2,33.0,33.0,Sepsis,127.0,150.0,0.0,23.0
ITGB2,70.0,70.0,Pneumonia,127.0,150.0,0.0,23.0
ITGB3,12.0,12.0,Hemorrhage,137.0,117.0,0.0,-20.0
ITGB3,80.0,80.0,Myocardial Infarction,137.0,117.0,0.0,-20.0
ITGB3,2.0,2.0,Deep Vein Thrombosis,137.0,117.0,0.0,-20.0
ITGB3,23.0,23.0,Thrombocytopenia,137.0,117.0,0.0,-20.0
ITGB3,19.0,0.0,Hyperlipidemia,137.0,117.0,-19.0,-20.0
ITGB3,1.0,0.0,Peripheral Neuropathy,137.0,117.0,-1.0,-20.0
ITGB4,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
ITGB6,3.0,3.0,Pulmonary Edema,3.0,3.0,0.0,0.0
ITGBL1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ITIH3,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
ITIH5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ITK,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
ITM2A,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ITPA,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
ITPK1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
IVD,0.0,80.0,Myocardial Infarction,23.0,103.0,80.0,80.0
IVD,23.0,23.0,Thrombocytopenia,23.0,103.0,0.0,80.0
JAG1,19.0,0.0,Hyperlipidemia,19.0,0.0,-19.0,-19.0
JAK1,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
JAK2,1.0,0.0,Peripheral Neuropathy,151.0,105.0,-1.0,-46.0
JAK2,2.0,2.0,Deep Vein Thrombosis,151.0,105.0,0.0,-46.0
JAK2,23.0,23.0,Thrombocytopenia,151.0,105.0,0.0,-46.0
JAK2,33.0,0.0,Sepsis,151.0,105.0,-33.0,-46.0
JAK2,12.0,0.0,Hemorrhage,151.0,105.0,-12.0,-46.0
JAK2,80.0,80.0,Myocardial Infarction,151.0,105.0,0.0,-46.0
JAK3,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
JAKMIP3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
JAM3,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
JCAD,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
JKAMPP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
JMJD1C,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
JPH1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
JPH3,80.0,80.0,Myocardial Infarction,80.0,99.0,0.0,19.0
JPH3,0.0,19.0,Hyperlipidemia,80.0,99.0,19.0,19.0
JRKL-AS1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
JTB,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
JUN,1.0,1.0,Peripheral Neuropathy,109.0,109.0,0.0,0.0
JUN,70.0,70.0,Pneumonia,109.0,109.0,0.0,0.0
JUN,5.0,5.0,Cerebral Infarction,109.0,109.0,0.0,0.0
JUN,33.0,33.0,Sepsis,109.0,109.0,0.0,0.0
JUNB,33.0,33.0,Sepsis,108.0,108.0,0.0,0.0
JUNB,70.0,70.0,Pneumonia,108.0,108.0,0.0,0.0
JUNB,5.0,5.0,Cerebral Infarction,108.0,108.0,0.0,0.0
JUND,70.0,70.0,Pneumonia,108.0,108.0,0.0,0.0
JUND,5.0,5.0,Cerebral Infarction,108.0,108.0,0.0,0.0
JUND,33.0,33.0,Sepsis,108.0,108.0,0.0,0.0
KANK2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KARS,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
KAT5,33.0,33.0,Sepsis,38.0,38.0,0.0,0.0
KAT5,5.0,5.0,Cerebral Infarction,38.0,38.0,0.0,0.0
KAT6B,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KAT8,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
KATNBL1P4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KBTBD4,0.0,2.0,Deep Vein Thrombosis,0.0,2.0,2.0,2.0
KCCAT333,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KCNA3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KCNE1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KCNE2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNE5,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
KCNIP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KCNIP4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KCNJ1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KCNJ10,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KCNJ11,1.0,1.0,Peripheral Neuropathy,85.0,81.0,0.0,-4.0
KCNJ11,80.0,80.0,Myocardial Infarction,85.0,81.0,0.0,-4.0
KCNJ11,4.0,0.0,Proteinuria,85.0,81.0,-4.0,-4.0
KCNJ13,0.0,5.0,Cerebral Infarction,0.0,5.0,5.0,5.0
KCNJ2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNJ6,70.0,0.0,Pneumonia,70.0,0.0,-70.0,-70.0
KCNJ8,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
KCNK10,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KCNK12,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNK2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNK3,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
KCNK5,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNMA1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNMB1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KCNN4,80.0,0.0,Myocardial Infarction,85.0,0.0,-80.0,-85.0
KCNN4,5.0,0.0,Cerebral Infarction,85.0,0.0,-5.0,-85.0
KCNQ1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KCNQ1OT1,0.0,80.0,Myocardial Infarction,1.0,80.0,80.0,79.0
KCNQ1OT1,1.0,0.0,Peripheral Neuropathy,1.0,80.0,-1.0,79.0
KCNQ2,18.0,0.0,Edema,19.0,0.0,-18.0,-19.0
KCNQ2,1.0,0.0,Peripheral Neuropathy,19.0,0.0,-1.0,-19.0
KCNQ3,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KCTD1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KCTD10,19.0,0.0,Hyperlipidemia,19.0,0.0,-19.0,-19.0
KCTD8,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KDELC1P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KDM6A,23.0,0.0,Thrombocytopenia,93.0,0.0,-23.0,-93.0
KDM6A,70.0,0.0,Pneumonia,93.0,0.0,-70.0,-93.0
KDR,26.0,0.0,Gastric ulcer,113.0,7.0,-26.0,-106.0
KDR,80.0,0.0,Myocardial Infarction,113.0,7.0,-80.0,-106.0
KDR,5.0,5.0,Cerebral Infarction,113.0,7.0,0.0,-106.0
KDR,2.0,2.0,Deep Vein Thrombosis,113.0,7.0,0.0,-106.0
KDSR,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
KEAP1,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
KEL,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIAA0391,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIAA0586,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KIAA0922,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KIAA1147,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
KIAA1324,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KIAA1462,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KIAA2034,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KIDINS220,5.0,5.0,Cerebral Infarction,5.0,24.0,0.0,19.0
KIDINS220,0.0,19.0,Hyperlipidemia,5.0,24.0,19.0,19.0
KIF11,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KIF1A,1.0,1.0,Peripheral Neuropathy,19.0,1.0,0.0,-18.0
KIF1A,18.0,0.0,Edema,19.0,1.0,-18.0,-18.0
KIF1B,4.0,4.0,Proteinuria,5.0,5.0,0.0,0.0
KIF1B,1.0,1.0,Peripheral Neuropathy,5.0,5.0,0.0,0.0
KIF28P,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KIF2C,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KIF5A,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
KIF6,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KIF7,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KIR2DL1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIR2DL2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIR2DL3,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIR2DS1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIR2DS2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
KIR3DL1,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
KIT,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KL,19.0,19.0,Hyperlipidemia,19.0,99.0,0.0,80.0
KL,0.0,80.0,Myocardial Infarction,19.0,99.0,80.0,80.0
KLC2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KLF1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
KLF2,33.0,33.0,Sepsis,103.0,183.0,0.0,80.0
KLF2,0.0,80.0,Myocardial Infarction,103.0,183.0,80.0,80.0
KLF2,70.0,70.0,Pneumonia,103.0,183.0,0.0,80.0
KLF4,0.0,80.0,Myocardial Infarction,0.0,153.0,80.0,153.0
KLF4,0.0,3.0,Pulmonary Edema,0.0,153.0,3.0,153.0
KLF4,0.0,70.0,Pneumonia,0.0,153.0,70.0,153.0
KLF7,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
KLHDC8A,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KLHL29,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KLK1,80.0,80.0,Myocardial Infarction,135.0,130.0,0.0,-5.0
KLK1,24.0,24.0,Pancreatitis,135.0,130.0,0.0,-5.0
KLK1,5.0,0.0,Cerebral Infarction,135.0,130.0,-5.0,-5.0
KLK1,26.0,26.0,Gastric ulcer,135.0,130.0,0.0,-5.0
KLK4,5.0,5.0,Cerebral Infarction,85.0,85.0,0.0,0.0
KLK4,80.0,80.0,Myocardial Infarction,85.0,85.0,0.0,0.0
KLKB1,33.0,0.0,Sepsis,35.0,20.0,-33.0,-15.0
KLKB1,2.0,2.0,Deep Vein Thrombosis,35.0,20.0,0.0,-15.0
KLKB1,0.0,18.0,Edema,35.0,20.0,18.0,-15.0
KLRC4,80.0,0.0,Myocardial Infarction,123.0,0.0,-80.0,-123.0
KLRC4,18.0,0.0,Edema,123.0,0.0,-18.0,-123.0
KLRC4,24.0,0.0,Pancreatitis,123.0,0.0,-24.0,-123.0
KLRC4,1.0,0.0,Peripheral Neuropathy,123.0,0.0,-1.0,-123.0
KLRC4-KLRK1,0.0,19.0,Hyperlipidemia,0.0,19.0,19.0,19.0
KLRK1,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
KMT2A,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KMT2B,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
KMT2D,1.0,1.0,Peripheral Neuropathy,94.0,1.0,0.0,-93.0
KMT2D,23.0,0.0,Thrombocytopenia,94.0,1.0,-23.0,-93.0
KMT2D,70.0,0.0,Pneumonia,94.0,1.0,-70.0,-93.0
KNG1,70.0,0.0,Pneumonia,201.0,133.0,-70.0,-68.0
KNG1,80.0,80.0,Myocardial Infarction,201.0,133.0,0.0,-68.0
KNG1,18.0,18.0,Edema,201.0,133.0,0.0,-68.0
KNG1,0.0,2.0,Deep Vein Thrombosis,201.0,133.0,2.0,-68.0
KNG1,33.0,33.0,Sepsis,201.0,133.0,0.0,-68.0
KNOP1P5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KRAS,18.0,0.0,Edema,43.0,24.0,-18.0,-19.0
KRAS,24.0,24.0,Pancreatitis,43.0,24.0,0.0,-19.0
KRAS,1.0,0.0,Peripheral Neuropathy,43.0,24.0,-1.0,-19.0
KRIT1,11.0,11.0,Delirium,11.0,11.0,0.0,0.0
KRT1,12.0,0.0,Hemorrhage,12.0,0.0,-12.0,-12.0
KRT16,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
KRT18P32,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
KRT2,0.0,18.0,Edema,0.0,18.0,18.0,18.0
KRT20,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
KRT8,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
KRT8P21,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
LACC1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
LAGE3,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
LAIR2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
LAMA2,1.0,1.0,Peripheral Neuropathy,19.0,1.0,0.0,-18.0
LAMA2,18.0,0.0,Edema,19.0,1.0,-18.0,-18.0
LAMA3,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
LAMA4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
LAMB2,18.0,18.0,Edema,22.0,22.0,0.0,0.0
LAMB2,4.0,4.0,Proteinuria,22.0,22.0,0.0,0.0
LAMC2,0.0,23.0,Thrombocytopenia,103.0,206.0,23.0,103.0
LAMC2,70.0,70.0,Pneumonia,103.0,206.0,0.0,103.0
LAMC2,33.0,33.0,Sepsis,103.0,206.0,0.0,103.0
LAMC2,0.0,80.0,Myocardial Infarction,103.0,206.0,80.0,103.0
LAMP1,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
LAMP2,24.0,24.0,Pancreatitis,104.0,104.0,0.0,0.0
